initial_age,weight,family_kind,race,marital_status,accumulated_capital,annual_contribution,income,new_accumulated_capital
62,1809,2,1,3,146014.74840925794,0.08,32656.64,146014.74840925794
59,1809,3,1,3,52863.721658639326,0.25,49915.42,52863.721658639326
61,1865,2,1,4,145110.76723064526,0.04,42746.79,145110.76723064526
62,987,1,1,1,213903.074181919,0.19,39160.93,213903.074181919
56,1809,3,1,3,30147.436176704137,0.24,72946.49,30147.436176704137
48,1093,3,2,5,-113568.59425424771,0.19,7640.98,-100057.5180178449
41,1629,3,1,5,223723.75093925008,0.29,22452.17,259240.45807594902
45,1071,1,2,1,220815.69635258504,0.19,13401.5,253173.90782564157
43,871,2,1,3,-213430.37282451545,0.05,101939.65,-213430.37282451545
44,918,1,4,1,-269286.01543785544,0.1,50728.58,-242531.95981058045
56,1549,1,1,1,-51147.50730395316,0.1,13903.95,-48202.39530190364
50,1420,2,1,3,-156627.85421085847,0.33,123693.94,-156627.85421085847
49,890,1,1,1,112616.97741082258,0.04,65510.97,116949.55329034809
62,933,1,1,1,143113.68179554443,0.21,155068.27,143113.68179554443
59,975,3,1,5,-84959.94583386202,0.04,19455.17,-84959.94583386202
61,1845,1,1,1,-3556.8423114189004,0.29,70905.89,-3556.8423114189004
47,1767,1,1,1,14452.612559768304,0.33,100735.98,14452.612559768304
55,1720,2,1,3,42865.05403098208,0.31,6773.19,48927.422452742496
62,1845,3,1,3,-90902.99658568148,0.18,49387.4,-90902.99658568148
52,1087,3,2,3,14674.13549727854,0.1,54170.2,14674.13549727854
60,948,3,2,5,-22352.97524382849,0.07,97897.19,-22352.97524382849
38,1767,1,2,1,140133.76110900272,0.2,40767.51,245133.76110900272
38,1798,1,1,1,351900.4884382891,0.35,26608.39,456900.4884382891
52,1104,1,2,1,61308.06671895913,0.34,129757.43,61308.06671895913
53,1778,3,1,5,-186930.47282643107,0.22,12921.52,-174057.2909292507
35,1824,3,3,5,44912.55184736473,0.12,32163.62,64670.87177229538
42,1360,2,3,5,16588.86582931591,0.25,184942.26,16588.86582931591
42,1360,2,3,5,-270436.5632364043,0.22,49969.2,-270436.5632364043
44,886,2,3,5,-150454.38386671286,0.34,36997.84,-150454.38386671286
42,1544,1,2,1,211308.9610015049,0.07,89292.15,211308.9610015049
50,1410,3,2,4,99993.46629162332,0.13,87083.06,99993.46629162332
59,948,1,1,1,131737.52252046054,0.14,32617.78,131737.52252046054
35,1062,1,1,1,94122.94844155973,0.16,61308.26,118122.94844155973
63,1099,2,2,4,86632.75308515655,0.3,70645.07,86632.75308515655
58,1095,1,2,1,-50145.57016656144,0.01,234061.18,-50145.57016656144
56,1271,1,2,1,536884.5118198917,0.02,196361.85,536884.5118198917
54,983,2,2,3,-233390.82451318623,0.01,43184.52,-233390.82451318623
40,996,1,1,1,32238.850821489097,0.08,45328.11,60286.01507523963
41,1126,1,1,1,69682.57056482593,0.2,47951.73,105682.57056482593
35,1204,1,1,1,-109450.68249181657,0.09,77917.72,-109450.68249181657
43,1135,1,1,1,-56351.33785728276,0.09,43787.82,-32372.055152929614
37,925,1,1,1,107138.89373256089,0.14,73085.5,107138.89373256089
42,1126,2,1,3,158134.91289886844,0.14,37742.43,158134.91289886844
40,925,1,1,1,78692.49539409512,0.09,41109.04,107227.49843841467
45,1152,1,1,1,180152.11968635,0.03,202194.82,180152.11968635
45,1197,3,1,3,13203.843114869687,0.03,59785.41,13203.843114869687
39,1087,1,1,1,-15272.197308381968,0,10222.4,-15272.197308381968
59,1139,1,1,1,-76285.54446006582,0.23,116541.16,-76285.54446006582
54,1210,1,2,1,-86696.85059645248,0.19,138540.62,-86696.85059645248
53,1279,3,2,5,-80151.21557779907,0,123883.38,-80151.21557779907
60,1279,3,2,2,-224192.81716830583,0.25,15712.69,-224192.81716830583
45,1152,1,1,1,10822.251648248168,0.11,136607.12,10822.251648248168
49,1152,1,1,1,88981.3546729616,0.18,22383.21,122288.47109068479
42,1168,1,1,1,172974.9929668067,0.27,22153.44,255047.63625635544
48,1331,3,2,3,-35547.078832790285,0.04,73450.9,-35547.078832790285
54,1331,2,2,5,-31195.92133037597,0.21,61806.57,-31195.92133037597
38,1240,1,1,1,154370.53011115047,0.04,101509.43,154370.53011115047
42,1240,1,1,1,143795.08925262658,0.19,116149.61,143795.08925262658
49,891,2,1,4,99018.63181414644,0.18,137202.52,99018.63181414644
45,1106,3,1,5,-220511.88594712404,0.16,26598.78,-198892.58921164402
39,1093,3,1,5,296764.961572618,0.04,54583.88,296764.961572618
41,1171,1,2,1,22515.795748088512,0.04,64081.21,31735.226991206
45,1022,2,2,5,45072.61693569777,0.24,37453.82,45072.61693569777
45,1159,1,2,1,84827.40391135286,0.09,110495.74,84827.40391135286
35,1480,1,4,1,-15467.06783974829,0.2,35232.23,104267.6756991588
35,1353,1,2,1,45598.325585908846,0.2,12426.81,114726.17617396021
60,950,2,2,3,51450.009973014494,0.07,90045.73,51450.009973014494
40,1058,1,2,1,-119642.05972949964,0.03,28322.29,-103115.10400917199
59,815,1,1,1,78026.31103126264,0.09,59677.05,78026.31103126264
35,1324,2,2,5,52185.00511977456,0.2,37291.19,52185.00511977456
52,1094,1,2,1,273866.6249995241,0.12,100787.27,273866.6249995241
49,857,1,1,1,-157337.00440160808,0.13,16170.18,-139958.98141815554
44,857,3,1,4,323382.63804522395,0.04,144085.42,323382.63804522395
41,1057,1,2,1,111286.47937060092,0.12,132328.74,111286.47937060092
57,675,3,3,5,-152904.87176395915,0.15,124825.31,-152904.87176395915
49,1014,1,1,1,299435.35848560906,0.04,64187.84,303680.4290034604
37,922,1,1,1,383488.4083277589,0.16,89700.25,383488.4083277589
37,1087,1,2,1,31408.199240063757,0.23,38816.4,141408.19924006375
37,924,3,3,3,-6263.831729783528,0.24,32079.91,15736.168270216473
49,959,1,1,1,734868.2044659082,0.2,3702.07,740989.1255827514
57,952,3,1,3,-242958.39810007493,0.17,113896.98,-242958.39810007493
39,1036,1,1,1,-93129.13908971784,0.15,77941.73,-93129.13908971784
36,1036,1,1,1,115984.49024280744,0.14,69956.9,138984.49024280743
63,1003,2,2,5,-122420.3973184676,0.15,77132.97,-122420.3973184676
63,1003,3,2,3,-28338.25972382914,0.18,102833.36,-28338.25972382914
50,992,1,1,1,357612.760840814,0.07,80174,357612.760840814
45,1860,1,1,1,-121188.03414922912,0.18,50172.39,-93188.03414922912
35,896,3,1,3,-115665.07071147326,0.03,45325.31,-115665.07071147326
54,992,1,1,1,-75669.67610675174,0.05,134415.33,-75669.67610675174
54,1571,1,1,1,69181.73039922048,0.01,59842.03,69623.38801183387
61,884,1,1,1,198967.3775101454,0.26,218598.3,198967.3775101454
60,1829,1,1,1,245027.25173001376,0.08,13964.77,245027.25173001376
51,1750,1,1,1,-164699.4084093224,0.25,114278.64,-164699.4084093224
35,1050,1,1,1,276178.6117392896,0.19,67050.53,300178.6117392896
60,1865,2,1,5,71026.54080287297,0.07,49603.28,71026.54080287297
53,1789,2,1,3,105691.568390958,0.23,24934.31,116079.63684581712
46,942,1,1,1,16163.809671725196,0.19,54712.4,42163.8096717252
46,989,2,1,3,222003.39914789796,0.1,33065.54,229625.02033901654
42,989,3,1,5,12806.394039636234,0.17,130593.83,12806.394039636234
46,940,1,1,1,13940.02894808609,0.22,109860.06,13940.02894808609
50,1763,1,1,1,-193447.6615749436,0.13,65332.96,-184447.6615749436
58,1712,1,1,1,55434.85430833726,0.32,57913.13,56434.85430833726
48,1763,1,1,1,88207.38025810834,0.18,29384.14,136620.1391746162
46,895,1,3,1,-65110.02188428769,0.02,31795.89,-57781.055564231356
43,1115,3,1,3,-24318.8399673323,0.29,40765.06,-24318.8399673323
49,1115,2,1,3,180554.77747087704,0.09,56747.6,180554.77747087704
39,1061,1,1,1,-136794.28474731604,0.12,104461.66,-136794.28474731604
38,1028,1,1,1,80549.09537678226,0.33,58679.08,101549.09537678226
38,1240,1,1,1,-138034.87001404932,0.08,53303.97,-102376.32919734408
41,1036,1,1,1,95734.64755200656,0.12,27944.51,156040.73928332896
63,942,1,1,1,775319.8090737307,0.18,85482.31,775319.8090737307
54,1860,3,1,3,5023.836500544875,0.27,2801.23,7814.8500208822425
35,966,1,4,1,165108.9929836599,0.05,161996.41,165108.9929836599
48,1670,3,1,3,181510.01483725003,0.05,10599.28,186442.1350120726
63,1550,1,1,1,172491.54022059418,0.03,57699.18,172491.54022059418
60,1670,1,1,1,-13338.702922941204,0.03,76812.28,-13338.702922941204
50,1087,3,2,2,117764.02487185596,0.11,31234.23,122760.36740287705
56,771,3,3,4,-157483.48337852958,0.24,51311.92,-157483.48337852958
55,1712,3,1,5,-492929.5076114237,0.32,47096.31,-492929.5076114237
48,1020,2,1,4,48503.936957030506,0.22,103600.17,48503.936957030506
47,1670,3,1,4,97023.7662151809,0.02,66619.57,97023.7662151809
35,992,3,2,5,-2181.4763259392607,0.06,82181.31,-2181.4763259392607
49,1670,1,1,1,-51779.62950011372,0.2,78140.5,-51779.62950011372
50,1571,1,1,1,647795.5350392812,0.05,94649.01,647795.5350392812
62,884,1,1,1,56083.64084932557,0.02,124418.26,56083.64084932557
39,792,3,1,5,-29751.14899885828,0.23,93570.46,-29751.14899885828
46,779,1,4,1,200024.1617216009,0.13,95305.58,200024.1617216009
43,868,3,1,5,282287.75284354534,0.04,82556.3,282287.75284354534
56,1403,2,1,4,86319.94956603191,0.32,39678.54,86319.94956603191
60,1311,2,1,2,-7660.03382838939,0.34,7212.72,-7660.03382838939
43,992,1,2,1,467797.5970523359,0.05,11802.96,476786.98343962943
35,982,1,2,1,51674.35602456356,0.31,114078.9,51674.35602456356
35,925,3,1,5,-60867.21530933601,0.06,90721.08,-60867.21530933601
47,1763,1,1,1,-1873.241591520465,0.15,61284.59,10126.758408479534
49,1763,1,1,1,303006.8016611604,0.16,29012.78,341382.075550703
36,925,1,1,1,109203.73624031807,0.16,46974.78,155203.73624031807
57,1712,1,1,1,-30718.220523819207,0.1,130807.53,-30718.220523819207
37,1372,1,2,1,442957.7504765004,0.2,44232.45,486957.7504765004
39,1029,3,1,4,-114800.26454469356,0.05,15972.67,-98042.70448594677
44,1437,2,1,3,-57241.04173826536,0.09,17591.55,-35165.85903576022
53,1271,1,2,1,130947.56220354886,0.12,72085.8,130947.56220354886
41,1106,2,1,4,26898.139556543865,0.34,114970.88,26898.139556543865
45,928,1,1,1,-71589.80097749078,0.21,43636.72,-43589.800977490784
46,930,1,1,1,-118539.34061194946,0.18,107502.89,-118539.34061194946
44,954,1,1,1,532591.6758545932,0.21,14653.84,575498.7035099722
42,761,1,3,1,67645.2236160943,0.03,75791.3,67645.2236160943
54,1860,3,1,3,-106062.3841084186,0.33,121568.45,-106062.3841084186
53,1860,3,1,2,-96531.10789036009,0.04,14831.2,-93844.61371273363
49,1860,2,1,4,11548.861887729054,0.09,54760.55,11548.861887729054
51,1571,1,1,1,146045.751225455,0.16,83845.14,146045.751225455
60,1549,1,1,1,337540.608955074,0.01,145464.22,337540.608955074
42,918,1,4,1,34686.89270907598,0.01,26646.42,39104.480096588
46,1121,1,4,1,99971.14143831472,0.03,97668.49,99971.14143831472
53,1750,3,1,3,-123555.87786516586,0.28,155553.83,-123555.87786516586
49,942,1,1,1,-5104.167752932244,0.24,135373.05,-5104.167752932244
37,2068,2,1,5,21172.43444384579,0.18,88640.7,21172.43444384579
36,1050,3,1,5,17789.4832805639,0.1,135382.4,17789.4832805639
61,1624,1,1,1,22791.24513487826,0.2,37670.42,22791.24513487826
41,1856,1,1,1,1093.3882186517028,0.33,141868.51,1093.3882186517028
41,1098,1,4,1,206427.9788085716,0.29,77162.4,206427.9788085716
50,1104,3,2,3,122050.44838765844,0.27,19645.3,160558.50780725377
40,965,3,4,3,61915.89694441856,0.33,57040.27,61915.89694441856
54,1665,2,1,5,145391.52200935784,0.2,19942.8,160110.08927190932
48,815,3,4,1,160945.22387839272,0.06,62804.63,160945.22387839272
41,765,2,4,1,118103.67065312131,0.13,89480.97,118103.67065312131
39,1042,1,4,1,164835.3656884577,0.32,76513.96,164835.3656884577
61,1591,1,1,1,144465.54141527414,0.14,22908.84,144465.54141527414
38,743,2,4,5,14591.776681432497,0.18,69603.28,14591.776681432497
53,1104,1,2,1,25732.03536286217,0.31,68038.55,31732.03536286217
54,858,2,2,3,114517.53659276488,0.11,143760.06,114517.53659276488
40,1100,1,2,1,-136587.90219106682,0.09,80179.7,-136587.90219106682
35,1124,1,4,1,193057.2120475364,0.15,67441.95,217057.2120475364
63,900,1,3,1,-18207.38857145065,0.18,32335.32,-18207.38857145065
62,1154,1,2,1,477227.4572834096,0.33,48053.8,477227.4572834096
47,1416,2,1,5,324625.32114621747,0.34,55068.9,324625.32114621747
43,868,1,1,1,298577.3793651266,0.2,14307.24,342164.1774211199
54,1571,1,1,1,188503.9053588198,0.27,138503.74,188503.9053588198
49,890,1,1,1,102673.69311215731,0.06,34423.6,119748.26005641502
44,838,1,1,1,228569.8752028336,0.09,34018.33,271258.6007548237
35,792,1,1,1,197008.7656758564,0.27,24508.68,316025.51491477457
56,1549,3,1,5,104295.9689435139,0.08,81549.68,104295.9689435139
56,1549,3,1,1,-33912.23403037713,0.34,35206.73,-27912.234030377127
47,1170,2,4,5,175742.496566926,0.33,34740.47,187742.496566926
54,933,1,1,1,303.04339060784275,0.18,127498.74,303.04339060784275
38,1078,3,4,5,99016.88902871992,0.04,85973.51,99016.88902871992
54,1016,1,2,1,186508.6945096949,0.12,80408.39,186508.6945096949
61,1845,1,1,1,56636.44763127688,0.26,38356.67,56636.44763127688
40,1200,3,2,3,210235.75802901,0.23,113350.9,210235.75802901
45,942,1,1,1,-29789.82474374037,0.25,14795.19,17214.52539813801
58,1829,1,1,1,21670.14124833847,0.08,35032.79,23564.395225474145
55,975,1,1,1,84680.23745520417,0.25,106520.59,84680.23745520417
58,975,1,1,1,54580.81813161341,0.16,133382.01,54580.81813161341
43,1893,3,1,5,8561.138925419778,0.11,43741.43,8561.138925419778
55,1683,1,1,1,141455.85697072215,0.02,64261.3,142198.01582265735
47,964,1,3,1,-206948.00143497705,0.03,183080.51,-206948.00143497705
35,966,1,3,1,-92545.94843428578,0.2,21279.06,11502.376384569128
39,961,2,3,4,494619.93464087823,0.21,123250.23,494619.93464087823
45,1199,1,4,1,9887.939544232264,0.28,189381.05,9887.939544232264
44,1127,1,4,1,-222054.1070333112,0.18,33860.55,-149562.73649107094
40,1157,1,1,1,29667.439852817017,0.02,108316.55,29667.439852817017
61,835,1,4,1,-161646.38600184524,0.26,38038.64,-161646.38600184524
40,1114,1,1,1,410123.2285279729,0.06,57920.2,423622.7888863279
63,1106,1,1,1,321022.96838424605,0.02,59173.24,321022.96838424605
41,1134,1,1,1,349627.37045472005,0.29,43422.92,385627.37045472005
43,1216,2,2,5,-113088.5679415263,0.15,202455.62,-113088.5679415263
37,1282,1,4,1,169957.86438602218,0.1,10301.08,194939.43660807554
37,1081,3,1,3,-199870.72246082095,0.03,47117.7,-199870.72246082095
38,925,1,1,1,190220.22583358095,0.04,200691.97,190220.22583358095
53,1158,1,1,1,-301086.0917916788,0.1,22583.64,-290859.2023003342
39,1557,3,2,3,76446.61035234727,0.31,44463.63,76446.61035234727
42,1025,1,1,1,175060.93957663127,0.28,33438,260060.93957663127
47,1022,2,2,5,-181074.1292532682,0.04,24850.17,-176942.28465668176
62,1131,2,2,5,159206.97323049733,0.02,27497.2,159206.97323049733
47,1389,1,1,1,-15267.271530993336,0.08,177241.14,-15267.271530993336
53,1309,1,2,1,-77582.19034088468,0.01,77985.49,-77582.19034088468
61,1096,1,4,1,339899.0110472942,0.08,42832.45,339899.0110472942
56,925,1,4,1,64777.82214727974,0,29810.47,64777.82214727974
38,1482,3,3,5,185535.481981372,0.15,107698.3,185535.481981372
35,1482,1,3,1,33460.02509352609,0.15,44967.54,81174.99566332714
44,818,1,3,1,-48893.88079748701,0.24,164943.14,-48893.88079748701
35,1149,2,3,5,155340.21843061727,0.04,113165.47,155340.21843061727
48,928,1,1,1,126654.00300388028,0.21,23830.36,173024.625772567
58,887,2,1,5,-7806.107721827087,0.06,93311.38,-7806.107721827087
40,1403,2,2,3,216033.2634634825,0.02,43116.88,216033.2634634825
49,928,1,1,1,93945.57588477228,0.15,16786.46,114761.34871410334
48,1019,2,2,2,453720.1618310489,0.33,103250.73,453720.1618310489
36,913,1,1,1,190584.54420870545,0.31,5930.15,238371.1828920638
38,946,1,4,1,152034.63050503997,0.19,12098.54,203944.2007973155
55,1549,3,1,2,-224787.26886516451,0.32,6117.98,-219134.70595347424
44,989,1,1,1,78945.90418302771,0.15,67758.68,93945.90418302771
56,933,1,2,1,72903.39289892207,0.05,72029.45,72903.39289892207
49,924,2,1,3,33764.51373489909,0.26,140637.74,33764.51373489909
52,1420,2,1,3,-29580.06719859306,0.06,106373.07,-29580.06719859306
44,868,1,1,1,-78417.03585635796,0.15,100896.57,-78417.03585635796
62,1311,2,1,3,275996.61375013,0.02,80654.37,275996.61375013
35,978,1,3,1,-211800.35581906515,0.19,75481.47,-211800.35581906515
49,1081,3,1,3,-250596.9431386141,0.29,16541.37,-210940.6939712437
61,1012,2,2,3,194564.5566455912,0.24,75939.95,194564.5566455912
57,1220,3,2,3,-51918.05258785958,0.23,70538.96,-51918.05258785958
48,915,2,2,5,21991.93864925951,0.08,31891.16,26740.669767131498
47,915,2,2,5,-45856.2313196521,0.32,159756.4,-45856.2313196521
37,1164,3,2,5,-14171.202192431538,0.06,37149.08,-14171.202192431538
48,941,3,1,3,-159974.65615715084,0.18,33735.91,-149492.94010475554
37,1048,3,2,5,69042.82013383797,0.27,44143.6,69042.82013383797
55,1009,1,2,1,12694.65589236586,0.09,63784.98,16009.615967462296
55,1009,1,2,1,145737.91739414635,0.18,99159.77,145737.91739414635
58,1637,1,1,1,151276.99634612104,0.33,27624.19,156276.99634612104
49,1136,1,2,1,29634.519996680345,0.31,52692.43,49634.51999668035
37,1220,2,2,5,103292.81278727752,0.34,71013.76,103292.81278727752
44,1961,3,1,5,214781.6326819062,0.23,42687.39,214781.6326819062
49,1961,2,1,5,136990.09909423243,0.13,100050.15,136990.09909423243
63,928,3,1,2,-63961.68749376385,0.2,25121.57,-63961.68749376385
39,1038,1,2,1,-49952.91569822377,0.02,28944,-37806.397468263036
52,1167,3,2,5,10813.502677668726,0.08,50096.68,10813.502677668726
53,906,2,2,4,125323.90288740236,0.32,95686.46,125323.90288740236
45,1092,2,2,3,78781.33218171372,0.07,110414.37,78781.33218171372
37,1239,2,2,5,95601.23637022616,0.08,43757.1,95601.23637022616
61,1220,3,2,3,30963.235735995822,0.17,48261.44,30963.235735995822
54,1095,3,2,5,-39948.58190650001,0.33,66652.92,-39948.58190650001
39,947,1,1,1,348157.71412488585,0.03,135424.6,348157.71412488585
41,1962,2,1,5,-386396.282682178,0.21,12565.65,-338940.6582057975
52,1048,1,1,1,45795.70958143499,0.01,82171.18,45795.70958143499
35,1013,1,4,1,121685.96747936295,0.11,254348.7,121685.96747936295
52,1172,3,2,3,19880.670167363543,0.27,74216.29,19880.670167363543
52,1172,1,2,1,91745.07275101286,0.14,33735.33,117265.92980353406
41,1132,3,2,5,-34347.077128045254,0.16,176346.61,-34347.077128045254
62,1074,3,2,3,-25529.65123687886,0.11,87003.8,-25529.65123687886
40,1338,1,4,1,425122.4844181928,0.2,21733.48,505218.2492914573
44,1268,1,2,1,-248643.76379194832,0.29,134998.74,-248643.76379194832
61,961,2,2,4,690298.1061354291,0.03,64347.81,690298.1061354291
38,1409,3,2,5,-94374.75938915512,0.15,25476.34,-61090.76988204214
39,2081,3,1,5,71415.28585211257,0.17,35203.37,90832.13497892991
56,1148,1,2,1,229163.23335960423,0.25,92959.12,229163.23335960423
56,2014,2,2,3,-88805.76574347685,0.12,69309.15,-88805.76574347685
56,2014,3,2,5,53276.69719116874,0.22,80545.78,53276.69719116874
46,1867,3,2,5,-139421.90771257842,0.02,54494.03,-139421.90771257842
37,858,3,3,5,-228094.587830122,0.26,30306.06,-206094.587830122
54,906,2,2,4,7997.81666204196,0.17,120415.96,7997.81666204196
49,1863,1,1,1,26277.771473251272,0.05,34353.03,40477.4075386515
55,994,1,1,1,13307.52641248959,0.29,36206.89,33307.52641248959
36,1038,3,2,5,53570.69005536287,0.31,80307.09,53570.69005536287
59,1002,3,2,4,7111.949195288148,0.03,190540.99,7111.949195288148
57,1080,2,2,4,285491.10083978315,0.18,70506.92,285491.10083978315
55,1080,2,2,3,20756.95868920144,0.02,72176.79,20756.95868920144
57,1079,1,3,1,400551.05608944094,0.06,43702.97,402000.0834311853
36,879,1,3,1,-137292.56624461128,0.19,79344.78,-137292.56624461128
62,1210,3,2,5,-24579.029223637783,0.14,58441.07,-24579.029223637783
45,1203,3,2,5,26906.746522147096,0.17,31080.48,39582.39533936575
52,1323,3,2,5,-135718.74264237288,0.09,78072.56,-135718.74264237288
54,1323,1,2,1,-280967.6270088581,0.2,34253.48,-256503.3142726196
60,1297,3,2,3,-249226.6689581689,0.22,54779.09,-249226.6689581689
50,1191,3,1,5,34349.08067449692,0.07,67659.29,34349.08067449692
51,1387,3,2,2,96621.66421613828,0.26,112542.3,96621.66421613828
42,1072,1,4,1,197295.0187145608,0.07,28335.22,230177.97910701306
57,1118,2,2,5,-104380.7271095118,0.24,46565.2,-104380.7271095118
56,1257,1,2,1,203482.10348062092,0.09,128291.19,203482.10348062092
48,1304,1,2,1,-174992.80724944058,0.06,103498.27,-174992.80724944058
54,1318,3,2,2,-220197.44913817488,0.2,38268.55,-220197.44913817488
54,1318,3,2,2,106326.1622676925,0.07,75576.84,106326.1622676925
43,1143,1,1,1,77939.76726577435,0.18,82202.01,77939.76726577435
51,1318,3,2,5,-170924.813624656,0.02,6883.08,-170055.17331815415
52,1350,3,2,4,-36773.55743571368,0.22,51989.49,-36773.55743571368
58,1269,2,2,3,212402.1592905408,0.32,7949.13,214121.42528303165
58,1177,1,2,1,10382.009992135389,0.23,44847.02,12382.009992135389
44,1367,1,2,1,-58618.43861955031,0.02,160943.85,-58618.43861955031
49,1075,2,2,5,184320.6505324936,0.26,109074.96,184320.6505324936
45,1400,1,2,1,-95782.94609571998,0.21,80849.81,-95782.94609571998
